season_year,game_id,game_date,home_team_abbr,vis_team_abbr,home_win,prob_home_win,prob_home_win_cal,predicted_home_win,correct
2016,0021600001,2016-10-25,CLE,NYK,1,0.799543,0.731092,1,1
2016,0021600002,2016-10-25,POR,UTA,1,0.637925,0.62037,1,1
2016,0021600003,2016-10-25,GSW,SAS,0,0.754683,0.731092,1,0
2016,0021600004,2016-10-26,ORL,MIA,0,0.429845,0.427885,0,1
2016,0021600005,2016-10-26,IND,DAL,1,0.699459,0.731092,1,1
2016,0021600006,2016-10-26,BOS,BKN,1,0.740712,0.731092,1,1
2016,0021600007,2016-10-26,TOR,DET,1,0.759404,0.731092,1,1
2016,0021600008,2016-10-26,MIL,CHA,0,0.454282,0.427885,0,1
2016,0021600009,2016-10-26,MEM,MIN,1,0.731582,0.731092,1,1
2016,0021600010,2016-10-26,NOP,DEN,0,0.574875,0.62037,1,0
2016,0021600011,2016-10-26,PHI,OKC,0,0.19106,0.145455,0,1
2016,0021600012,2016-10-26,PHX,SAC,0,0.504279,0.557692,1,0
2016,0021600013,2016-10-26,LAL,HOU,1,0.462899,0.427885,0,0
2016,0021600014,2016-10-27,ATL,WAS,1,0.734365,0.731092,1,1
2016,0021600015,2016-10-27,CHI,BOS,1,0.540172,0.604839,1,1
2016,0021600016,2016-10-27,SAC,SAS,0,0.232878,0.145455,0,1
2016,0021600017,2016-10-27,POR,LAC,0,0.516423,0.578693,1,0
2016,0021600018,2016-10-28,TOR,CLE,0,0.587721,0.62037,1,0
2016,0021600019,2016-10-28,BKN,IND,1,0.343825,0.4,0,0
2016,0021600020,2016-10-28,DET,ORL,1,0.684415,0.731092,1,1
2016,0021600021,2016-10-28,OKC,PHX,1,0.881046,0.9,1,1
2016,0021600022,2016-10-28,MIA,CHA,0,0.587098,0.62037,1,0
2016,0021600023,2016-10-28,DAL,HOU,0,0.541659,0.604839,1,0
2016,0021600024,2016-10-28,UTA,LAL,1,0.787452,0.731092,1,1
2016,0021600025,2016-10-28,NOP,GSW,0,0.205793,0.145455,0,1
2016,0021600026,2016-10-29,PHI,ATL,0,0.200904,0.145455,0,1
2016,0021600027,2016-10-29,CHA,BOS,0,0.57836,0.62037,1,0
2016,0021600028,2016-10-29,NYK,MEM,1,0.490203,0.557692,1,1
2016,0021600029,2016-10-29,CLE,ORL,1,0.843976,0.764706,1,1
2016,0021600030,2016-10-29,CHI,IND,1,0.587757,0.62037,1,1
2016,0021600031,2016-10-29,MIL,BKN,1,0.686137,0.731092,1,1
2016,0021600032,2016-10-29,SAS,NOP,1,0.842647,0.764706,1,1
2016,0021600033,2016-10-29,DEN,POR,0,0.483989,0.427885,0,1
2016,0021600034,2016-10-29,SAC,MIN,1,0.587366,0.62037,1,1
2016,0021600035,2016-10-30,LAC,UTA,1,0.651834,0.62037,1,1
2016,0021600036,2016-10-30,PHX,GSW,0,0.207265,0.145455,0,1
2016,0021600037,2016-10-30,MIA,SAS,0,0.470428,0.427885,0,1
2016,0021600038,2016-10-30,DET,MIL,1,0.703884,0.731092,1,1
2016,0021600039,2016-10-30,MEM,WAS,1,0.311057,0.4,0,0
2016,0021600040,2016-10-30,OKC,LAL,1,0.87988,0.9,1,1
2016,0021600041,2016-10-30,HOU,DAL,1,0.65396,0.62037,1,1
2016,0021600042,2016-10-31,TOR,DEN,1,0.756988,0.731092,1,1
2016,0021600043,2016-10-31,BKN,CHI,0,0.461351,0.427885,0,1
2016,0021600044,2016-10-31,ATL,SAC,1,0.756542,0.731092,1,1
2016,0021600045,2016-10-31,LAC,PHX,1,0.817486,0.731092,1,1
2016,0021600046,2016-11-01,PHI,ORL,0,0.310075,0.4,0,1
2016,0021600047,2016-11-01,CLE,HOU,1,0.726702,0.731092,1,1
2016,0021600048,2016-11-01,IND,LAL,1,0.729051,0.731092,1,1
2016,0021600049,2016-11-01,MIA,SAC,1,0.771491,0.731092,1,1
2016,0021600050,2016-11-01,DET,NYK,1,0.740992,0.731092,1,1
2016,0021600051,2016-11-01,NOP,MIL,0,0.543905,0.604839,1,0
2016,0021600052,2016-11-01,MIN,MEM,1,0.476507,0.427885,0,0
2016,0021600053,2016-11-01,SAS,UTA,0,0.749524,0.731092,1,0
2016,0021600054,2016-11-01,POR,GSW,0,0.376997,0.427885,0,1
2016,0021600055,2016-11-02,WAS,TOR,0,0.535558,0.604839,1,0
2016,0021600056,2016-11-02,CHA,PHI,1,0.946362,0.928571,1,1
2016,0021600057,2016-11-02,BKN,DET,1,0.38305,0.427885,0,0
2016,0021600058,2016-11-02,NYK,HOU,0,0.350929,0.4,0,1
2016,0021600059,2016-11-02,ATL,LAL,0,0.902133,0.9,1,0
2016,0021600060,2016-11-02,MEM,NOP,1,0.559508,0.604839,1,1
2016,0021600061,2016-11-02,BOS,CHI,1,0.593635,0.62037,1,1
2016,0021600062,2016-11-02,UTA,DAL,1,0.681642,0.731092,1,1
2016,0021600063,2016-11-02,PHX,POR,1,0.355251,0.427885,0,0
2016,0021600064,2016-11-02,LAC,OKC,0,0.550306,0.604839,1,0
2016,0021600065,2016-11-03,ORL,SAC,1,0.60776,0.62037,1,1
2016,0021600066,2016-11-03,MIL,IND,1,0.47936,0.427885,0,0
2016,0021600067,2016-11-03,MIN,DEN,0,0.494085,0.557692,1,0
2016,0021600068,2016-11-03,CLE,BOS,1,0.724605,0.731092,1,1
2016,0021600069,2016-11-03,GSW,OKC,1,0.78946,0.731092,1,1
2016,0021600070,2016-11-04,WAS,ATL,1,0.489428,0.557692,1,1
2016,0021600071,2016-11-04,TOR,MIA,1,0.65658,0.62037,1,1
2016,0021600072,2016-11-04,BKN,CHA,0,0.357129,0.427885,0,1
2016,0021600073,2016-11-04,CHI,NYK,0,0.769284,0.731092,1,0
2016,0021600074,2016-11-04,MEM,LAC,0,0.465058,0.427885,0,1
2016,0021600075,2016-11-04,NOP,PHX,0,0.583987,0.62037,1,0
2016,0021600076,2016-11-04,DAL,POR,0,0.527968,0.604839,1,0
2016,0021600077,2016-11-04,UTA,SAS,0,0.407926,0.427885,0,1
2016,0021600078,2016-11-04,LAL,GSW,1,0.205166,0.145455,0,0
2016,0021600079,2016-11-05,OKC,MIN,1,0.790338,0.731092,1,1
2016,0021600080,2016-11-05,PHI,CLE,0,0.133216,0.1,0,1
2016,0021600081,2016-11-05,ORL,WAS,1,0.533594,0.604839,1,1
2016,0021600082,2016-11-05,DET,DEN,1,0.737228,0.731092,1,1
2016,0021600083,2016-11-05,IND,CHI,1,0.668239,0.62037,1,1
2016,0021600084,2016-11-05,ATL,HOU,1,0.605212,0.62037,1,1
2016,0021600085,2016-11-05,MIL,SAC,1,0.517051,0.604839,1,1
2016,0021600086,2016-11-05,SAS,LAC,0,0.725502,0.731092,1,0
2016,0021600087,2016-11-06,NYK,UTA,0,0.314012,0.4,0,1
2016,0021600088,2016-11-06,MEM,POR,0,0.508432,0.557692,1,0
2016,0021600089,2016-11-06,TOR,SAC,0,0.831618,0.764706,1,0
2016,0021600090,2016-11-06,DAL,MIL,1,0.654822,0.62037,1,1
2016,0021600091,2016-11-06,BOS,DEN,0,0.769769,0.731092,1,0
2016,0021600092,2016-11-06,LAL,PHX,1,0.487529,0.557692,1,1
2016,0021600093,2016-11-07,PHI,UTA,0,0.209464,0.145455,0,1
2016,0021600094,2016-11-07,WAS,HOU,0,0.400492,0.427885,0,1
2016,0021600095,2016-11-07,CHA,IND,1,0.688568,0.731092,1,1
2016,0021600096,2016-11-07,CHI,ORL,1,0.679941,0.731092,1,1
2016,0021600097,2016-11-07,OKC,MIA,1,0.711371,0.731092,1,1
2016,0021600098,2016-11-07,LAC,DET,1,0.674063,0.683136,1,1
2016,0021600099,2016-11-07,GSW,NOP,1,0.895313,0.9,1,1
2016,0021600100,2016-11-08,CLE,ATL,0,0.62576,0.62037,1,0
2016,0021600101,2016-11-08,BKN,MIN,1,0.315368,0.4,0,0
2016,0021600102,2016-11-08,MEM,DEN,1,0.565184,0.604839,1,1
2016,0021600103,2016-11-08,POR,PHX,1,0.738437,0.731092,1,1
2016,0021600104,2016-11-08,LAL,DAL,0,0.519527,0.604839,1,0
2016,0021600105,2016-11-08,SAC,NOP,1,0.714638,0.731092,1,1
2016,0021600106,2016-11-09,NYK,BKN,1,0.679613,0.731092,1,1
2016,0021600107,2016-11-09,WAS,BOS,1,0.457935,0.427885,0,0
2016,0021600108,2016-11-09,CHA,UTA,1,0.672118,0.62037,1,1
2016,0021600109,2016-11-09,ORL,MIN,0,0.683451,0.731092,1,0
2016,0021600110,2016-11-09,IND,PHI,1,0.921623,0.9,1,1
2016,0021600111,2016-11-09,ATL,CHI,1,0.602291,0.62037,1,1
2016,0021600112,2016-11-09,OKC,TOR,0,0.589721,0.62037,1,0
2016,0021600113,2016-11-09,PHX,DET,1,0.432671,0.427885,0,0
2016,0021600114,2016-11-09,SAS,HOU,0,0.756154,0.731092,1,0
2016,0021600115,2016-11-09,LAC,POR,1,0.787933,0.731092,1,1
2016,0021600116,2016-11-09,GSW,DAL,1,0.885088,0.9,1,1
2016,0021600117,2016-11-10,MIL,NOP,0,0.70622,0.731092,1,0
2016,0021600118,2016-11-10,MIA,CHI,0,0.691841,0.731092,1,0
2016,0021600119,2016-11-10,DEN,GSW,0,0.193327,0.145455,0,1
2016,0021600120,2016-11-10,SAC,LAL,0,0.699352,0.731092,1,0
2016,0021600121,2016-11-11,PHI,IND,1,0.096566,0.1,0,0
2016,0021600122,2016-11-11,WAS,CLE,0,0.300285,0.4,0,1
2016,0021600123,2016-11-11,CHA,TOR,0,0.590435,0.62037,1,0
2016,0021600124,2016-11-11,ORL,UTA,0,0.414419,0.427885,0,1
2016,0021600125,2016-11-11,BOS,NYK,1,0.656427,0.62037,1,1
2016,0021600126,2016-11-11,OKC,LAC,0,0.503703,0.557692,1,0
2016,0021600127,2016-11-11,SAS,DET,1,0.787913,0.731092,1,1
2016,0021600128,2016-11-11,POR,SAC,1,0.767598,0.731092,1,1
2016,0021600129,2016-11-12,NOP,LAL,0,0.609391,0.62037,1,0
2016,0021600130,2016-11-12,IND,BOS,0,0.590971,0.62037,1,0
2016,0021600131,2016-11-12,TOR,NYK,1,0.776699,0.731092,1,1
2016,0021600132,2016-11-12,ATL,PHI,1,0.897395,0.9,1,1
2016,0021600133,2016-11-12,CHI,WAS,1,0.758754,0.731092,1,1
2016,0021600134,2016-11-12,HOU,SAS,0,0.502744,0.557692,1,0
2016,0021600135,2016-11-12,MIN,LAC,0,0.365063,0.427885,0,1
2016,0021600136,2016-11-12,MIA,UTA,0,0.552533,0.604839,1,0
2016,0021600137,2016-11-12,MIL,MEM,1,0.433432,0.427885,0,0
2016,0021600138,2016-11-12,DEN,DET,0,0.586806,0.62037,1,0
2016,0021600139,2016-11-12,PHX,BKN,0,0.654387,0.62037,1,0
2016,0021600140,2016-11-13,CLE,CHA,1,0.695686,0.731092,1,1
2016,0021600141,2016-11-13,OKC,ORL,0,0.865418,0.818182,1,0
2016,0021600142,2016-11-13,MIN,LAL,1,0.538137,0.604839,1,1
2016,0021600143,2016-11-13,GSW,PHX,1,0.909495,0.9,1,1
2016,0021600144,2016-11-13,POR,DEN,1,0.777948,0.731092,1,1
2016,0021600145,2016-11-14,IND,ORL,1,0.745156,0.731092,1,1
2016,0021600146,2016-11-14,NYK,DAL,1,0.579672,0.62037,1,1
2016,0021600147,2016-11-14,DET,OKC,1,0.544366,0.604839,1,1
2016,0021600148,2016-11-14,NOP,BOS,1,0.463805,0.427885,0,0
2016,0021600149,2016-11-14,HOU,PHI,1,0.925372,0.9,1,1
2016,0021600150,2016-11-14,SAS,MIA,1,0.828029,0.747951,1,1
2016,0021600151,2016-11-14,UTA,MEM,0,0.780199,0.731092,1,0
2016,0021600152,2016-11-14,LAC,BKN,1,0.886876,0.9,1,1
2016,0021600153,2016-11-15,CLE,TOR,1,0.554467,0.604839,1,1
2016,0021600154,2016-11-15,MIA,ATL,0,0.332832,0.4,0,1
2016,0021600155,2016-11-15,MIN,CHA,0,0.377655,0.427885,0,1
2016,0021600156,2016-11-15,POR,CHI,0,0.537294,0.604839,1,0
2016,0021600157,2016-11-15,LAL,BKN,1,0.677278,0.731092,1,1
2016,0021600158,2016-11-16,PHI,WAS,1,0.234043,0.145455,0,0
2016,0021600159,2016-11-16,ORL,NOP,1,0.721429,0.731092,1,1
2016,0021600160,2016-11-16,IND,CLE,1,0.452202,0.427885,0,0
2016,0021600161,2016-11-16,BOS,DAL,1,0.752061,0.731092,1,1
2016,0021600162,2016-11-16,NYK,DET,1,0.432827,0.427885,0,0
2016,0021600163,2016-11-16,ATL,MIL,1,0.737352,0.731092,1,1
2016,0021600164,2016-11-16,OKC,HOU,1,0.529262,0.604839,1,1
2016,0021600165,2016-11-16,TOR,GSW,0,0.408095,0.427885,0,1
2016,0021600166,2016-11-16,DEN,PHX,1,0.663392,0.62037,1,1
2016,0021600167,2016-11-16,LAC,MEM,0,0.883428,0.9,1,0
2016,0021600168,2016-11-16,SAC,SAS,0,0.334776,0.4,0,1
2016,0021600169,2016-11-17,WAS,NYK,1,0.679707,0.731092,1,1
2016,0021600170,2016-11-17,MIA,MIL,1,0.72915,0.731092,1,1
2016,0021600171,2016-11-17,HOU,POR,1,0.548131,0.604839,1,1
2016,0021600172,2016-11-17,MIN,PHI,1,0.757779,0.731092,1,1
2016,0021600173,2016-11-17,UTA,CHI,0,0.598566,0.62037,1,0
2016,0021600174,2016-11-18,CHA,ATL,1,0.61707,0.62037,1,1
2016,0021600175,2016-11-18,CLE,DET,1,0.727633,0.731092,1,1
2016,0021600176,2016-11-18,IND,PHX,0,0.702685,0.731092,1,0
2016,0021600177,2016-11-18,NOP,POR,1,0.317957,0.4,0,0
2016,0021600178,2016-11-18,OKC,BKN,1,0.834421,0.764706,1,1
2016,0021600179,2016-11-18,BOS,GSW,0,0.344123,0.4,0,1
2016,0021600180,2016-11-18,DAL,MEM,0,0.55481,0.604839,1,0
2016,0021600181,2016-11-18,DEN,TOR,0,0.234415,0.145455,0,1
2016,0021600182,2016-11-18,LAL,SAS,0,0.255041,0.25,0,1
2016,0021600183,2016-11-18,SAC,LAC,0,0.252318,0.145455,0,1
2016,0021600184,2016-11-19,HOU,UTA,1,0.775642,0.731092,1,1
2016,0021600185,2016-11-19,NOP,CHA,1,0.318241,0.4,0,0
2016,0021600186,2016-11-19,WAS,MIA,0,0.586744,0.62037,1,0
2016,0021600187,2016-11-19,ORL,DAL,1,0.514893,0.557692,1,1
2016,0021600188,2016-11-19,DET,BOS,0,0.56505,0.604839,1,0
2016,0021600189,2016-11-19,PHI,PHX,1,0.380073,0.427885,0,0
2016,0021600190,2016-11-19,MEM,MIN,1,0.499878,0.557692,1,1
2016,0021600191,2016-11-19,MIL,GSW,0,0.192566,0.145455,0,1
2016,0021600192,2016-11-19,LAC,CHI,1,0.787719,0.731092,1,1
2016,0021600193,2016-11-20,NYK,ATL,1,0.355534,0.427885,0,0
2016,0021600194,2016-11-20,BKN,POR,0,0.309563,0.4,0,1
2016,0021600195,2016-11-20,OKC,IND,0,0.683176,0.731092,1,0
2016,0021600196,2016-11-20,SAC,TOR,1,0.254259,0.25,0,0
2016,0021600197,2016-11-20,DEN,UTA,1,0.484554,0.546145,1,1
2016,0021600198,2016-11-20,LAL,CHI,0,0.328643,0.4,0,1
2016,0021600199,2016-11-21,PHI,MIA,1,0.198513,0.145455,0,0
2016,0021600200,2016-11-21,WAS,PHX,1,0.733885,0.731092,1,1
2016,0021600201,2016-11-21,CHA,MEM,0,0.721461,0.731092,1,0
2016,0021600202,2016-11-21,IND,GSW,0,0.20691,0.145455,0,1
2016,0021600203,2016-11-21,DET,HOU,0,0.484235,0.436742,0,1
2016,0021600204,2016-11-21,MIL,ORL,1,0.553921,0.604839,1,1
2016,0021600205,2016-11-21,MIN,BOS,0,0.386065,0.427885,0,1
2016,0021600206,2016-11-21,SAS,DAL,1,0.870706,0.9,1,1
2016,0021600207,2016-11-21,LAC,TOR,1,0.798613,0.731092,1,1
2016,0021600208,2016-11-22,NYK,POR,1,0.430188,0.427885,0,0
2016,0021600209,2016-11-22,ATL,NOP,0,0.785813,0.731092,1,0
2016,0021600210,2016-11-22,DEN,CHI,1,0.490434,0.557692,1,1
2016,0021600211,2016-11-22,LAL,OKC,1,0.288456,0.34375,0,0
2016,0021600212,2016-11-23,PHI,MEM,0,0.351927,0.427885,0,1
2016,0021600213,2016-11-23,CHA,SAS,0,0.600549,0.62037,1,0
2016,0021600214,2016-11-23,ORL,PHX,0,0.590176,0.62037,1,0
2016,0021600215,2016-11-23,CLE,POR,1,0.842318,0.764706,1,1
2016,0021600216,2016-11-23,IND,ATL,0,0.373133,0.427885,0,1
2016,0021600217,2016-11-23,BKN,BOS,0,0.181369,0.145455,0,1
2016,0021600218,2016-11-23,DET,MIA,1,0.608953,0.62037,1,1
2016,0021600219,2016-11-23,HOU,TOR,0,0.602705,0.62037,1,0
2016,0021600220,2016-11-23,DAL,LAC,0,0.133926,0.1,0,1
2016,0021600221,2016-11-23,UTA,DEN,1,0.683127,0.731092,1,1
2016,0021600222,2016-11-23,NOP,MIN,1,0.512077,0.557692,1,1
2016,0021600223,2016-11-23,GSW,LAL,1,0.961642,0.928571,1,1
2016,0021600224,2016-11-23,SAC,OKC,1,0.312948,0.4,0,0
2016,0021600225,2016-11-25,BOS,SAS,0,0.525057,0.604839,1,0
2016,0021600226,2016-11-25,ORL,WAS,0,0.333385,0.4,0,1
2016,0021600227,2016-11-25,CLE,DAL,1,0.888627,0.9,1,1
2016,0021600228,2016-11-25,NYK,CHA,1,0.396574,0.427885,0,0
2016,0021600229,2016-11-25,PHI,CHI,0,0.152579,0.1,0,1
2016,0021600230,2016-11-25,DET,LAC,1,0.374403,0.427885,0,0
2016,0021600231,2016-11-25,UTA,ATL,1,0.514869,0.557692,1,1
2016,0021600232,2016-11-25,MIL,TOR,0,0.365678,0.427885,0,1
2016,0021600233,2016-11-25,MEM,MIA,0,0.548864,0.604839,1,0
2016,0021600234,2016-11-25,IND,BKN,1,0.683204,0.731092,1,1
2016,0021600235,2016-11-25,DEN,OKC,0,0.400731,0.427885,0,1
2016,0021600236,2016-11-25,PHX,MIN,0,0.538706,0.604839,1,0
2016,0021600237,2016-11-25,POR,NOP,1,0.631952,0.62037,1,1
2016,0021600238,2016-11-25,LAL,GSW,0,0.092052,0.1,0,1
2016,0021600239,2016-11-25,SAC,HOU,0,0.234137,0.145455,0,1
2016,0021600240,2016-11-26,WAS,SAS,0,0.455682,0.427885,0,1
2016,0021600241,2016-11-26,CHA,NYK,1,0.750592,0.731092,1,1
2016,0021600242,2016-11-26,OKC,DET,1,0.721885,0.731092,1,1
2016,0021600243,2016-11-26,MIA,MEM,0,0.627843,0.62037,1,0
2016,0021600244,2016-11-26,GSW,MIN,1,0.920769,0.9,1,1
2016,0021600245,2016-11-27,PHI,CLE,0,0.111401,0.1,0,1
2016,0021600246,2016-11-27,PHX,DEN,0,0.565374,0.604839,1,0
2016,0021600247,2016-11-27,BKN,SAC,0,0.407285,0.427885,0,1
2016,0021600248,2016-11-27,ORL,MIL,0,0.418851,0.427885,0,1
2016,0021600249,2016-11-27,IND,LAC,1,0.283851,0.34375,0,0
2016,0021600250,2016-11-27,DAL,NOP,1,0.526821,0.604839,1,1
2016,0021600251,2016-11-27,POR,HOU,0,0.340879,0.4,0,1
2016,0021600252,2016-11-27,LAL,ATL,1,0.219559,0.145455,0,0
2016,0021600253,2016-11-28,WAS,SAC,1,0.61291,0.62037,1,1
2016,0021600254,2016-11-28,TOR,PHI,1,0.943816,0.928571,1,1
2016,0021600255,2016-11-28,NYK,OKC,0,0.320396,0.4,0,1
2016,0021600256,2016-11-28,MIA,BOS,0,0.353662,0.427885,0,1
2016,0021600257,2016-11-28,MEM,CHA,0,0.459278,0.427885,0,1
2016,0021600258,2016-11-28,MIN,UTA,0,0.304367,0.4,0,1
2016,0021600259,2016-11-28,GSW,ATL,1,0.928005,0.9,1,1
2016,0021600260,2016-11-29,CHA,DET,0,0.595185,0.62037,1,0
2016,0021600261,2016-11-29,BKN,LAC,1,0.130644,0.1,0,0
2016,0021600262,2016-11-29,MIL,CLE,1,0.284767,0.34375,0,0
2016,0021600263,2016-11-29,NOP,LAL,1,0.582204,0.62037,1,1
2016,0021600264,2016-11-29,SAS,ORL,0,0.933881,0.9,1,0
2016,0021600265,2016-11-29,UTA,HOU,1,0.428296,0.427885,0,0
2016,0021600267,2016-11-30,BOS,DET,0,0.670721,0.62037,1,0
2016,0021600268,2016-11-30,TOR,MEM,1,0.812509,0.731092,1,1
2016,0021600269,2016-11-30,CHI,LAL,0,0.79554,0.731092,1,0
2016,0021600270,2016-11-30,OKC,WAS,1,0.660097,0.62037,1,1
2016,0021600271,2016-11-30,MIN,NYK,0,0.657941,0.62037,1,0
2016,0021600272,2016-11-30,DAL,SAS,0,0.196018,0.145455,0,1
2016,0021600273,2016-11-30,DEN,MIA,0,0.566859,0.604839,1,0
2016,0021600274,2016-11-30,PHX,ATL,1,0.317369,0.4,0,0
2016,0021600275,2016-11-30,POR,IND,1,0.600643,0.62037,1,1
2016,0021600276,2016-12-01,CHA,DAL,1,0.794658,0.731092,1,1
2016,0021600277,2016-12-01,BKN,MIL,0,0.300593,0.4,0,1
2016,0021600278,2016-12-01,MEM,ORL,1,0.382839,0.427885,0,0
2016,0021600279,2016-12-01,CLE,LAC,0,0.638255,0.62037,1,0
2016,0021600280,2016-12-01,UTA,MIA,0,0.773286,0.731092,1,0
2016,0021600281,2016-12-01,GSW,HOU,0,0.894538,0.9,1,0
2016,0021600282,2016-12-02,PHI,ORL,0,0.378103,0.427885,0,1
2016,0021600283,2016-12-02,BOS,SAC,1,0.747594,0.731092,1,1
2016,0021600284,2016-12-02,TOR,LAL,1,0.854133,0.818182,1,1
2016,0021600285,2016-12-02,NYK,MIN,1,0.636579,0.62037,1,1
2016,0021600286,2016-12-02,CHI,CLE,1,0.610946,0.62037,1,1
2016,0021600287,2016-12-02,NOP,LAC,0,0.213196,0.145455,0,1
2016,0021600288,2016-12-02,ATL,DET,0,0.587042,0.62037,1,0
2016,0021600289,2016-12-02,SAS,WAS,1,0.788562,0.731092,1,1
2016,0021600290,2016-12-02,DEN,HOU,0,0.473394,0.427885,0,1
2016,0021600291,2016-12-03,MIL,BKN,1,0.693246,0.731092,1,1
2016,0021600292,2016-12-03,CHA,MIN,0,0.829208,0.763018,1,0
2016,0021600293,2016-12-03,TOR,ATL,1,0.748111,0.731092,1,1
2016,0021600294,2016-12-03,PHI,BOS,0,0.14976,0.1,0,1
2016,0021600295,2016-12-03,MEM,LAL,1,0.644064,0.62037,1,1
2016,0021600296,2016-12-03,DAL,CHI,1,0.418217,0.427885,0,0
2016,0021600297,2016-12-03,UTA,DEN,1,0.725158,0.731092,1,1
2016,0021600298,2016-12-03,POR,MIA,1,0.635509,0.62037,1,1
2016,0021600299,2016-12-03,GSW,PHX,1,0.948029,0.928571,1,1
2016,0021600300,2016-12-04,DET,ORL,0,0.791087,0.731092,1,0
2016,0021600301,2016-12-04,OKC,NOP,1,0.701654,0.731092,1,1
2016,0021600302,2016-12-04,NYK,SAC,1,0.642101,0.62037,1,1
2016,0021600303,2016-12-04,LAC,IND,0,0.911256,0.9,1,0
2016,0021600304,2016-12-05,PHI,DEN,0,0.217996,0.145455,0,1
2016,0021600305,2016-12-05,TOR,CLE,0,0.653878,0.62037,1,0
2016,0021600306,2016-12-05,BKN,WAS,0,0.302487,0.4,0,1
2016,0021600307,2016-12-05,ATL,OKC,0,0.46808,0.427885,0,1
2016,0021600308,2016-12-05,CHI,POR,0,0.612601,0.62037,1,0
2016,0021600309,2016-12-05,MIL,SAS,0,0.278114,0.34375,0,1
2016,0021600310,2016-12-05,NOP,MEM,0,0.553281,0.604839,1,0
2016,0021600311,2016-12-05,HOU,BOS,1,0.638954,0.62037,1,1
2016,0021600312,2016-12-05,DAL,CHA,0,0.244644,0.145455,0,1
2016,0021600313,2016-12-05,LAL,UTA,0,0.232169,0.145455,0,1
2016,0021600314,2016-12-05,GSW,IND,1,0.948316,0.928571,1,1
2016,0021600315,2016-12-06,WAS,ORL,0,0.523384,0.604839,1,0
2016,0021600316,2016-12-06,MIA,NYK,0,0.589501,0.62037,1,0
2016,0021600317,2016-12-06,DET,CHI,1,0.664469,0.62037,1,1
2016,0021600318,2016-12-06,MEM,PHI,1,0.795619,0.731092,1,1
2016,0021600319,2016-12-06,MIN,SAS,0,0.341562,0.4,0,1
2016,0021600320,2016-12-06,UTA,PHX,1,0.781977,0.731092,1,1
2016,0021600321,2016-12-07,CHA,DET,1,0.646266,0.62037,1,1
2016,0021600322,2016-12-07,ORL,BOS,0,0.269311,0.34375,0,1
2016,0021600323,2016-12-07,BKN,DEN,1,0.368575,0.427885,0,0
2016,0021600324,2016-12-07,ATL,MIA,1,0.646145,0.62037,1,1
2016,0021600325,2016-12-07,MIL,POR,1,0.549733,0.604839,1,1
2016,0021600326,2016-12-07,HOU,LAL,1,0.862691,0.818182,1,1
2016,0021600327,2016-12-07,NYK,CLE,0,0.339235,0.4,0,1
2016,0021600328,2016-12-07,DAL,SAC,0,0.428182,0.427885,0,1
2016,0021600329,2016-12-07,PHX,IND,0,0.21231,0.145455,0,1
2016,0021600330,2016-12-07,LAC,GSW,0,0.43905,0.427885,0,1
2016,0021600331,2016-12-08,TOR,MIN,1,0.892615,0.9,1,1
2016,0021600332,2016-12-08,WAS,DEN,1,0.633035,0.62037,1,1
2016,0021600333,2016-12-08,MEM,POR,1,0.595764,0.62037,1,1
2016,0021600334,2016-12-08,NOP,PHI,0,0.803449,0.731092,1,0
2016,0021600335,2016-12-08,UTA,GSW,0,0.365207,0.427885,0,1
2016,0021600336,2016-12-08,CHI,SAS,1,0.417417,0.427885,0,0
2016,0021600337,2016-12-09,CHA,ORL,1,0.652268,0.62037,1,1
2016,0021600338,2016-12-09,CLE,MIA,1,0.860467,0.818182,1,1
2016,0021600339,2016-12-09,BOS,TOR,0,0.534922,0.604839,1,0
2016,0021600340,2016-12-09,MIL,ATL,0,0.611569,0.62037,1,0
2016,0021600341,2016-12-09,OKC,HOU,0,0.602584,0.62037,1,0
2016,0021600342,2016-12-09,MIN,DET,0,0.38136,0.427885,0,1
2016,0021600343,2016-12-09,DAL,IND,1,0.341672,0.4,0,0
2016,0021600344,2016-12-09,LAL,PHX,0,0.551825,0.604839,1,0
2016,0021600345,2016-12-09,SAC,NYK,0,0.554306,0.604839,1,0
2016,0021600346,2016-12-10,WAS,MIL,1,0.526772,0.604839,1,1
2016,0021600347,2016-12-10,ORL,DEN,0,0.53081,0.604839,1,0
2016,0021600348,2016-12-10,IND,POR,1,0.468858,0.427885,0,0
2016,0021600349,2016-12-10,CLE,CHA,1,0.673835,0.628456,1,1
2016,0021600350,2016-12-10,CHI,MIA,1,0.792384,0.731092,1,1
2016,0021600351,2016-12-10,MEM,GSW,1,0.278298,0.34375,0,0
2016,0021600352,2016-12-10,HOU,DAL,1,0.91227,0.9,1,1
2016,0021600353,2016-12-10,SAS,BKN,1,0.770987,0.731092,1,1
2016,0021600354,2016-12-10,UTA,SAC,1,0.737438,0.731092,1,1
2016,0021600355,2016-12-10,LAC,NOP,1,0.904172,0.9,1,1
2016,0021600356,2016-12-11,DET,PHI,0,0.925898,0.9,1,0
2016,0021600357,2016-12-11,OKC,BOS,1,0.623401,0.62037,1,1
2016,0021600358,2016-12-11,MIN,GSW,0,0.224847,0.145455,0,1
2016,0021600359,2016-12-11,PHX,NOP,0,0.623388,0.62037,1,0
2016,0021600360,2016-12-11,LAL,NYK,0,0.486804,0.557692,1,0
2016,0021600361,2016-12-12,IND,CHA,1,0.464375,0.427885,0,0
