season_year,game_id,game_date,home_team_abbr,vis_team_abbr,home_win,prob_home_win,prob_home_win_cal,predicted_home_win,correct
2021,0042100165,2022-04-27,GSW,DEN,1,0.714665,0.627451,1,1
2021,0042100136,2022-04-28,TOR,PHI,0,0.565234,0.627451,1,0
2021,0042100146,2022-04-28,NOP,PHX,0,0.049841,0.0,0,1
2021,0042100176,2022-04-28,UTA,DAL,0,0.262908,0.214286,0,1
2021,0042100156,2022-04-29,MIN,MEM,0,0.270096,0.214286,0,1
2021,0042100211,2022-05-01,BOS,MIL,0,0.774859,0.627451,1,0
2021,0042100231,2022-05-01,MEM,GSW,0,0.389554,0.627451,1,0
2021,0042100201,2022-05-02,MIA,PHI,1,0.769893,0.627451,1,1
2021,0042100221,2022-05-02,PHX,DAL,1,0.643751,0.627451,1,1
2021,0042100212,2022-05-03,BOS,MIL,1,0.75059,0.627451,1,1
2021,0042100232,2022-05-03,MEM,GSW,1,0.461176,0.627451,1,1
2021,0042100202,2022-05-04,MIA,PHI,1,0.865449,0.642857,1,1
2021,0042100222,2022-05-04,PHX,DAL,1,0.715768,0.627451,1,1
2021,0042100203,2022-05-06,PHI,MIA,1,0.571774,0.627451,1,1
2021,0042100223,2022-05-06,DAL,PHX,1,0.455096,0.627451,1,1
2021,0042100213,2022-05-07,MIL,BOS,1,0.778398,0.627451,1,1
2021,0042100233,2022-05-07,GSW,MEM,1,0.475099,0.627451,1,1
2021,0042100204,2022-05-08,PHI,MIA,1,0.600041,0.627451,1,1
2021,0042100224,2022-05-08,DAL,PHX,1,0.470213,0.627451,1,1
2021,0042100214,2022-05-09,MIL,BOS,0,0.790455,0.627451,1,0
2021,0042100234,2022-05-09,GSW,MEM,1,0.470271,0.627451,1,1
2021,0042100205,2022-05-10,MIA,PHI,1,0.7681,0.627451,1,1
2021,0042100225,2022-05-10,PHX,DAL,1,0.802246,0.627451,1,1
2021,0042100215,2022-05-11,BOS,MIL,0,0.771482,0.627451,1,0
2021,0042100235,2022-05-11,MEM,GSW,1,0.322528,0.627451,1,1
2021,0042100206,2022-05-12,PHI,MIA,0,0.348812,0.627451,1,0
2021,0042100226,2022-05-12,DAL,PHX,1,0.330571,0.627451,1,1
2021,0042100216,2022-05-13,MIL,BOS,0,0.796854,0.627451,1,0
2021,0042100236,2022-05-13,GSW,MEM,1,0.496781,0.627451,1,1
2021,0042100217,2022-05-15,BOS,MIL,1,0.70834,0.627451,1,1
2021,0042100227,2022-05-15,PHX,DAL,0,0.699962,0.627451,1,0
2021,0042100301,2022-05-17,MIA,BOS,1,0.84663,0.642857,1,1
2021,0042100311,2022-05-18,GSW,DAL,1,0.728564,0.627451,1,1
2021,0042100302,2022-05-19,MIA,BOS,0,0.84877,0.642857,1,0
2021,0042100312,2022-05-20,GSW,DAL,1,0.743723,0.627451,1,1
2021,0042100303,2022-05-21,BOS,MIA,0,0.775127,0.627451,1,0
2021,0042100313,2022-05-22,DAL,GSW,0,0.243608,0.214286,0,1
2021,0042100304,2022-05-23,BOS,MIA,1,0.792399,0.627451,1,1
2021,0042100314,2022-05-24,DAL,GSW,1,0.150628,0.214286,0,0
2021,0042100305,2022-05-25,MIA,BOS,0,0.845705,0.642857,1,0
2021,0042100315,2022-05-26,GSW,DAL,1,0.704649,0.627451,1,1
2021,0042100306,2022-05-27,BOS,MIA,0,0.74356,0.627451,1,0
2021,0042100307,2022-05-29,MIA,BOS,0,0.800961,0.627451,1,0
2021,0042100401,2022-06-02,GSW,BOS,0,0.844307,0.642857,1,0
2021,0042100402,2022-06-05,GSW,BOS,1,0.775503,0.627451,1,1
2021,0042100403,2022-06-08,BOS,GSW,1,0.731789,0.627451,1,1
2021,0042100404,2022-06-10,BOS,GSW,0,0.676342,0.627451,1,0
2021,0042100405,2022-06-13,GSW,BOS,1,0.719118,0.627451,1,1
2021,0042100406,2022-06-16,BOS,GSW,0,0.501595,0.627451,1,0
2022,0042200111,2023-04-15,BOS,ATL,1,0.813587,0.666667,1,1
2022,0042200121,2023-04-15,PHI,BKN,1,0.577031,0.636364,1,1
2022,0042200131,2023-04-15,CLE,NYK,0,0.850073,0.666667,1,0
2022,0042200161,2023-04-15,SAC,GSW,1,0.581824,0.636364,1,1
2022,0042200101,2023-04-16,MIL,MIA,0,0.744887,0.636364,1,0
2022,0042200141,2023-04-16,DEN,MIN,1,0.74309,0.636364,1,1
2022,0042200151,2023-04-16,MEM,LAL,0,0.867199,0.666667,1,0
2022,0042200171,2023-04-16,PHX,LAC,0,0.671243,0.636364,1,0
2022,0042200122,2023-04-17,PHI,BKN,1,0.74814,0.636364,1,1
2022,0042200162,2023-04-17,SAC,GSW,1,0.64424,0.636364,1,1
2022,0042200112,2023-04-18,BOS,ATL,1,0.776558,0.662674,1,1
2022,0042200132,2023-04-18,CLE,NYK,1,0.856537,0.666667,1,1
2022,0042200172,2023-04-18,PHX,LAC,1,0.582467,0.636364,1,1
2022,0042200102,2023-04-19,MIL,MIA,1,0.853539,0.666667,1,1
2022,0042200142,2023-04-19,DEN,MIN,1,0.807534,0.666667,1,1
2022,0042200152,2023-04-19,MEM,LAL,1,0.925166,1.0,1,1
2022,0042200123,2023-04-20,BKN,PHI,0,0.295946,0.545455,1,0
2022,0042200163,2023-04-20,GSW,SAC,1,0.63146,0.636364,1,1
2022,0042200173,2023-04-20,LAC,PHX,0,0.481662,0.636364,1,0
2022,0042200113,2023-04-21,ATL,BOS,1,0.206476,0.25,0,0
2022,0042200133,2023-04-21,NYK,CLE,1,0.460339,0.636364,1,1
2022,0042200143,2023-04-21,MIN,DEN,0,0.398485,0.545455,1,0
2022,0042200103,2023-04-22,MIA,MIL,1,0.280861,0.545455,1,1
2022,0042200124,2023-04-22,BKN,PHI,0,0.275622,0.536297,1,0
2022,0042200153,2023-04-22,LAL,MEM,1,0.654236,0.636364,1,1
2022,0042200174,2023-04-22,LAC,PHX,0,0.624692,0.636364,1,0
2022,0042200114,2023-04-23,ATL,BOS,0,0.187657,0.25,0,1
2022,0042200134,2023-04-23,NYK,CLE,1,0.46207,0.636364,1,1
2022,0042200144,2023-04-23,MIN,DEN,1,0.453275,0.636364,1,1
2022,0042200164,2023-04-23,GSW,SAC,1,0.594433,0.636364,1,1
2022,0042200104,2023-04-24,MIA,MIL,1,0.302046,0.545455,1,1
2022,0042200154,2023-04-24,LAL,MEM,1,0.722913,0.636364,1,1
2022,0042200115,2023-04-25,BOS,ATL,0,0.859066,0.666667,1,0
2022,0042200145,2023-04-25,DEN,MIN,1,0.887863,0.75,1,1
2022,0042200175,2023-04-25,PHX,LAC,1,0.693323,0.636364,1,1
2022,0042200105,2023-04-26,MIL,MIA,0,0.875483,0.75,1,0
2022,0042200135,2023-04-26,CLE,NYK,0,0.819604,0.666667,1,0
2022,0042200155,2023-04-26,MEM,LAL,1,0.913269,0.930264,1,1
2022,0042200165,2023-04-26,SAC,GSW,0,0.576049,0.636364,1,0
2022,0042200116,2023-04-27,ATL,BOS,0,0.129983,0.25,0,1
2022,0042200156,2023-04-28,LAL,MEM,1,0.702423,0.636364,1,1
2022,0042200166,2023-04-28,GSW,SAC,0,0.592854,0.636364,1,0
2022,0042200221,2023-04-29,DEN,PHX,1,0.668751,0.636364,1,1
2022,0042200167,2023-04-30,SAC,GSW,0,0.4712,0.636364,1,0
2022,0042200201,2023-04-30,NYK,MIA,0,0.755172,0.636364,1,0
2022,0042200211,2023-05-01,BOS,PHI,0,0.644757,0.636364,1,0
2022,0042200222,2023-05-01,DEN,PHX,1,0.783684,0.666667,1,1
2022,0042200202,2023-05-02,NYK,MIA,1,0.801505,0.666667,1,1
2022,0042200231,2023-05-02,GSW,LAL,0,0.89313,0.75,1,0
2022,0042200212,2023-05-03,BOS,PHI,1,0.709197,0.636364,1,1
2022,0042200232,2023-05-04,GSW,LAL,1,0.903717,0.835761,1,1
2022,0042200213,2023-05-05,PHI,BOS,0,0.515603,0.636364,1,0
2022,0042200223,2023-05-05,PHX,DEN,1,0.688511,0.636364,1,1
2022,0042200203,2023-05-06,MIA,NYK,1,0.67548,0.636364,1,1
2022,0042200233,2023-05-06,LAL,GSW,1,0.694478,0.636364,1,1
2022,0042200214,2023-05-07,PHI,BOS,1,0.639972,0.636364,1,1
2022,0042200224,2023-05-07,PHX,DEN,1,0.743408,0.636364,1,1
2022,0042200204,2023-05-08,MIA,NYK,1,0.701767,0.636364,1,1
2022,0042200234,2023-05-08,LAL,GSW,1,0.563467,0.636364,1,1
2022,0042200215,2023-05-09,BOS,PHI,0,0.663159,0.636364,1,0
2022,0042200225,2023-05-09,DEN,PHX,1,0.746956,0.636364,1,1
2022,0042200205,2023-05-10,NYK,MIA,1,0.787883,0.666667,1,1
2022,0042200235,2023-05-10,GSW,LAL,1,0.80131,0.666667,1,1
2022,0042200216,2023-05-11,PHI,BOS,0,0.364026,0.545455,1,0
2022,0042200226,2023-05-11,PHX,DEN,0,0.682739,0.636364,1,0
2022,0042200206,2023-05-12,MIA,NYK,1,0.679976,0.636364,1,1
2022,0042200236,2023-05-12,LAL,GSW,1,0.494481,0.636364,1,1
2022,0042200217,2023-05-14,BOS,PHI,1,0.516984,0.636364,1,1
2022,0042200311,2023-05-16,DEN,LAL,1,0.823097,0.666667,1,1
2022,0042200301,2023-05-17,BOS,MIA,0,0.613414,0.636364,1,0
2022,0042200312,2023-05-18,DEN,LAL,1,0.840354,0.666667,1,1
2022,0042200302,2023-05-19,BOS,MIA,0,0.734646,0.636364,1,0
2022,0042200313,2023-05-20,LAL,DEN,0,0.638494,0.636364,1,0
2022,0042200303,2023-05-21,MIA,BOS,1,0.420401,0.545455,1,1
2022,0042200314,2023-05-22,LAL,DEN,0,0.57991,0.636364,1,0
2022,0042200304,2023-05-23,MIA,BOS,0,0.491759,0.636364,1,0
2022,0042200305,2023-05-25,BOS,MIA,1,0.692848,0.636364,1,1
2022,0042200306,2023-05-27,MIA,BOS,0,0.269962,0.5,1,0
2022,0042200307,2023-05-29,BOS,MIA,0,0.576061,0.636364,1,0
2022,0042200401,2023-06-01,DEN,MIA,1,0.724141,0.636364,1,1
2022,0042200402,2023-06-04,DEN,MIA,0,0.65553,0.636364,1,0
2022,0042200403,2023-06-07,MIA,DEN,0,0.550293,0.636364,1,0
2022,0042200404,2023-06-09,MIA,DEN,0,0.56776,0.636364,1,0
2022,0042200405,2023-06-12,DEN,MIA,1,0.698487,0.636364,1,1
2023,0042300111,2024-04-20,NYK,PHI,1,0.643865,0.625,1,1
2023,0042300131,2024-04-20,CLE,ORL,1,0.710545,0.625,1,1
2023,0042300151,2024-04-20,DEN,LAL,1,0.693961,0.625,1,1
2023,0042300161,2024-04-20,MIN,PHX,1,0.475999,0.475546,0,0
2023,0042300101,2024-04-21,BOS,MIA,1,0.554225,0.625,1,1
2023,0042300121,2024-04-21,MIL,IND,1,0.661866,0.625,1,1
2023,0042300141,2024-04-21,OKC,NOP,1,0.502471,0.557075,1,1
2023,0042300171,2024-04-21,LAC,DAL,1,0.451223,0.4,0,0
2023,0042300112,2024-04-22,NYK,PHI,1,0.739064,0.625,1,1
2023,0042300132,2024-04-22,CLE,ORL,1,0.781177,0.72,1,1
2023,0042300152,2024-04-22,DEN,LAL,1,0.731954,0.625,1,1
2023,0042300122,2024-04-23,MIL,IND,0,0.823771,0.72,1,0
2023,0042300162,2024-04-23,MIN,PHX,1,0.67804,0.625,1,1
2023,0042300172,2024-04-23,LAC,DAL,0,0.505518,0.566458,1,0
2023,0042300102,2024-04-24,BOS,MIA,0,0.642584,0.625,1,0
2023,0042300142,2024-04-24,OKC,NOP,1,0.598442,0.625,1,1
2023,0042300113,2024-04-25,PHI,NYK,1,0.448017,0.4,0,0
2023,0042300133,2024-04-25,ORL,CLE,1,0.760877,0.72,1,1
2023,0042300153,2024-04-25,LAL,DEN,0,0.355691,0.4,0,1
2023,0042300123,2024-04-26,IND,MIL,1,0.436537,0.4,0,0
2023,0042300163,2024-04-26,PHX,MIN,0,0.755542,0.72,1,0
2023,0042300173,2024-04-26,DAL,LAC,1,0.63169,0.625,1,1
2023,0042300103,2024-04-27,MIA,BOS,0,0.234219,0.375,0,1
2023,0042300134,2024-04-27,ORL,CLE,1,0.750858,0.72,1,1
2023,0042300143,2024-04-27,NOP,OKC,0,0.409682,0.4,0,1
2023,0042300154,2024-04-27,LAL,DEN,1,0.343794,0.4,0,0
2023,0042300114,2024-04-28,PHI,NYK,0,0.417092,0.4,0,1
2023,0042300124,2024-04-28,IND,MIL,1,0.344914,0.4,0,0
2023,0042300164,2024-04-28,PHX,MIN,0,0.721974,0.625,1,0
2023,0042300174,2024-04-28,DAL,LAC,0,0.563463,0.625,1,0
2023,0042300104,2024-04-29,MIA,BOS,0,0.295893,0.375,0,1
2023,0042300144,2024-04-29,NOP,OKC,0,0.37975,0.4,0,1
2023,0042300155,2024-04-29,DEN,LAL,1,0.785619,0.72,1,1
2023,0042300115,2024-04-30,NYK,PHI,0,0.783928,0.72,1,0
2023,0042300125,2024-04-30,MIL,IND,1,0.640563,0.625,1,1
2023,0042300135,2024-04-30,CLE,ORL,1,0.681459,0.625,1,1
2023,0042300105,2024-05-01,BOS,MIA,1,0.648424,0.625,1,1
2023,0042300175,2024-05-01,LAC,DAL,0,0.416832,0.4,0,1
2023,0042300116,2024-05-02,PHI,NYK,0,0.266164,0.375,0,1
2023,0042300126,2024-05-02,IND,MIL,1,0.262202,0.375,0,0
2023,0042300136,2024-05-03,ORL,CLE,1,0.553111,0.625,1,1
2023,0042300176,2024-05-03,DAL,LAC,1,0.464563,0.440328,0,0
2023,0042300231,2024-05-04,DEN,MIN,0,0.592334,0.625,1,0
2023,0042300137,2024-05-05,CLE,ORL,1,0.530296,0.571429,1,1
2023,0042300211,2024-05-06,NYK,IND,1,0.688959,0.625,1,1
2023,0042300232,2024-05-06,DEN,MIN,0,0.735229,0.625,1,0
2023,0042300201,2024-05-07,BOS,CLE,1,0.406592,0.4,0,0
2023,0042300221,2024-05-07,OKC,DAL,1,0.811803,0.72,1,1
2023,0042300212,2024-05-08,NYK,IND,1,0.787777,0.72,1,1
2023,0042300202,2024-05-09,BOS,CLE,0,0.461811,0.431852,0,1
2023,0042300222,2024-05-09,OKC,DAL,0,0.916797,0.897865,1,0
2023,0042300213,2024-05-10,IND,NYK,1,0.496364,0.538267,1,1
2023,0042300233,2024-05-10,MIN,DEN,0,0.519194,0.571429,1,0
2023,0042300203,2024-05-11,CLE,BOS,0,0.201188,0.375,0,1
2023,0042300223,2024-05-11,DAL,OKC,1,0.468477,0.452381,0,0
2023,0042300214,2024-05-12,IND,NYK,1,0.413932,0.4,0,0
2023,0042300234,2024-05-12,MIN,DEN,0,0.672088,0.625,1,0
2023,0042300204,2024-05-13,CLE,BOS,0,0.229761,0.375,0,1
2023,0042300224,2024-05-13,DAL,OKC,0,0.453594,0.406547,0,1
2023,0042300215,2024-05-14,NYK,IND,1,0.712403,0.625,1,1
2023,0042300235,2024-05-14,DEN,MIN,1,0.568008,0.625,1,1
2023,0042300205,2024-05-15,BOS,CLE,1,0.481394,0.492162,0,0
2023,0042300225,2024-05-15,OKC,DAL,0,0.783678,0.72,1,0
2023,0042300236,2024-05-16,MIN,DEN,1,0.534036,0.571429,1,1
2023,0042300216,2024-05-17,IND,NYK,1,0.283939,0.375,0,0
2023,0042300226,2024-05-18,DAL,OKC,1,0.407078,0.4,0,0
2023,0042300217,2024-05-19,NYK,IND,0,0.606048,0.625,1,0
2023,0042300237,2024-05-19,DEN,MIN,0,0.503064,0.558899,1,0
2023,0042300301,2024-05-21,BOS,IND,1,0.546363,0.571429,1,1
2023,0042300311,2024-05-22,MIN,DAL,0,0.549448,0.625,1,0
2023,0042300302,2024-05-23,BOS,IND,1,0.546661,0.571429,1,1
2023,0042300312,2024-05-24,MIN,DAL,0,0.721926,0.625,1,0
2023,0042300303,2024-05-25,IND,BOS,0,0.335351,0.385636,0,1
2023,0042300313,2024-05-26,DAL,MIN,1,0.659512,0.625,1,1
2023,0042300304,2024-05-27,IND,BOS,0,0.213281,0.375,0,1
2023,0042300314,2024-05-28,DAL,MIN,0,0.661314,0.625,1,0
2023,0042300315,2024-05-30,MIN,DAL,0,0.548656,0.613107,1,0
2023,0042300401,2024-06-06,BOS,DAL,1,0.697521,0.625,1,1
2023,0042300402,2024-06-09,BOS,DAL,1,0.705592,0.625,1,1
2023,0042300403,2024-06-12,DAL,BOS,0,0.34248,0.4,0,1
2023,0042300404,2024-06-14,DAL,BOS,1,0.224062,0.375,0,0
2023,0042300405,2024-06-17,BOS,DAL,1,0.625634,0.625,1,1
2024,0042400121,2025-04-19,NYK,DET,1,0.736075,0.705882,1,1
2024,0042400131,2025-04-19,IND,MIL,1,0.577893,0.571429,1,1
2024,0042400161,2025-04-19,LAL,MIN,0,0.679255,0.666667,1,0
2024,0042400171,2025-04-19,DEN,LAC,1,0.60998,0.666667,1,1
2024,0042400101,2025-04-20,CLE,MIA,1,0.646528,0.666667,1,1
2024,0042400111,2025-04-20,BOS,ORL,1,0.787516,0.705882,1,1
2024,0042400141,2025-04-20,OKC,MEM,1,0.705001,0.705882,1,1
2024,0042400151,2025-04-20,HOU,GSW,0,0.806373,0.705882,1,0
2024,0042400122,2025-04-21,NYK,DET,0,0.71578,0.705882,1,0
2024,0042400172,2025-04-21,DEN,LAC,0,0.65075,0.666667,1,0
2024,0042400132,2025-04-22,IND,MIL,1,0.713604,0.705882,1,1
2024,0042400142,2025-04-22,OKC,MEM,1,0.783093,0.705882,1,1
2024,0042400162,2025-04-22,LAL,MIN,1,0.691489,0.689082,1,1
2024,0042400102,2025-04-23,CLE,MIA,1,0.75093,0.705882,1,1
2024,0042400112,2025-04-23,BOS,ORL,1,0.770625,0.705882,1,1
2024,0042400152,2025-04-23,HOU,GSW,1,0.840984,0.705882,1,1
2024,0042400123,2025-04-24,DET,NYK,0,0.457625,0.571429,1,0
2024,0042400143,2025-04-24,MEM,OKC,0,0.12517,0.0,0,1
2024,0042400173,2025-04-24,LAC,DEN,1,0.847436,0.705882,1,1
2024,0042400113,2025-04-25,ORL,BOS,1,0.381509,0.5625,1,1
2024,0042400133,2025-04-25,MIL,IND,1,0.773043,0.705882,1,1
2024,0042400163,2025-04-25,MIN,LAL,1,0.607716,0.666667,1,1
2024,0042400103,2025-04-26,MIA,CLE,0,0.373467,0.5625,1,0
2024,0042400144,2025-04-26,MEM,OKC,0,0.126464,0.0,0,1
2024,0042400153,2025-04-26,GSW,HOU,1,0.819769,0.705882,1,1
2024,0042400174,2025-04-26,LAC,DEN,0,0.815466,0.705882,1,0
2024,0042400114,2025-04-27,ORL,BOS,0,0.393246,0.5625,1,0
2024,0042400124,2025-04-27,DET,NYK,0,0.51818,0.571429,1,0
2024,0042400134,2025-04-27,MIL,IND,0,0.658984,0.666667,1,0
2024,0042400164,2025-04-27,MIN,LAL,1,0.470017,0.571429,1,1
2024,0042400104,2025-04-28,MIA,CLE,0,0.400631,0.5625,1,0
2024,0042400154,2025-04-28,GSW,HOU,1,0.837617,0.705882,1,1
2024,0042400115,2025-04-29,BOS,ORL,1,0.743109,0.705882,1,1
2024,0042400125,2025-04-29,NYK,DET,0,0.740512,0.705882,1,0
2024,0042400135,2025-04-29,IND,MIL,1,0.673856,0.666667,1,1
2024,0042400175,2025-04-29,DEN,LAC,1,0.497068,0.571429,1,1
2024,0042400155,2025-04-30,HOU,GSW,1,0.812059,0.705882,1,1
2024,0042400165,2025-04-30,LAL,MIN,0,0.588085,0.6187,1,0
2024,0042400126,2025-05-01,DET,NYK,0,0.375605,0.5625,1,0
2024,0042400176,2025-05-01,LAC,DEN,1,0.761541,0.705882,1,1
2024,0042400156,2025-05-02,GSW,HOU,0,0.760362,0.705882,1,0
2024,0042400177,2025-05-03,DEN,LAC,1,0.358485,0.5625,1,1
2024,0042400157,2025-05-04,HOU,GSW,0,0.767114,0.705882,1,0
2024,0042400201,2025-05-04,CLE,IND,0,0.827215,0.705882,1,0
2024,0042400211,2025-05-05,BOS,NYK,0,0.82502,0.705882,1,0
2024,0042400221,2025-05-05,OKC,DEN,0,0.42281,0.5625,1,0
2024,0042400202,2025-05-06,CLE,IND,0,0.926791,0.705882,1,0
2024,0042400231,2025-05-06,MIN,GSW,0,0.652778,0.666667,1,0
2024,0042400212,2025-05-07,BOS,NYK,0,0.874533,0.705882,1,0
2024,0042400222,2025-05-07,OKC,DEN,1,0.682072,0.666925,1,1
2024,0042400232,2025-05-08,MIN,GSW,1,0.796006,0.705882,1,1
2024,0042400203,2025-05-09,IND,CLE,0,0.427339,0.5625,1,0
2024,0042400223,2025-05-09,DEN,OKC,1,0.200382,0.156733,0,0
2024,0042400213,2025-05-10,NYK,BOS,0,0.133384,0.0,0,1
2024,0042400233,2025-05-10,GSW,MIN,0,0.719587,0.705882,1,0
2024,0042400204,2025-05-11,IND,CLE,1,0.60431,0.666667,1,1
2024,0042400224,2025-05-11,DEN,OKC,0,0.292535,0.285714,0,1
2024,0042400214,2025-05-12,NYK,BOS,1,0.157858,0.0,0,0
2024,0042400234,2025-05-12,GSW,MIN,0,0.687545,0.679803,1,0
2024,0042400205,2025-05-13,CLE,IND,0,0.831045,0.705882,1,0
2024,0042400225,2025-05-13,OKC,DEN,1,0.541267,0.571429,1,1
2024,0042400215,2025-05-14,BOS,NYK,1,0.720806,0.705882,1,1
2024,0042400235,2025-05-14,MIN,GSW,1,0.7509,0.705882,1,1
2024,0042400226,2025-05-15,DEN,OKC,1,0.194769,0.112058,0,0
2024,0042400216,2025-05-16,NYK,BOS,1,0.117963,0.0,0,0
2024,0042400227,2025-05-18,OKC,DEN,1,0.416712,0.5625,1,1
2024,0042400311,2025-05-20,OKC,MIN,1,0.441272,0.563217,1,1
2024,0042400301,2025-05-21,NYK,IND,0,0.659212,0.666667,1,0
2024,0042400312,2025-05-22,OKC,MIN,1,0.641611,0.666667,1,1
2024,0042400302,2025-05-23,NYK,IND,0,0.774865,0.705882,1,0
2024,0042400313,2025-05-24,MIN,OKC,1,0.257189,0.285714,0,0
2024,0042400303,2025-05-25,IND,NYK,0,0.547311,0.571429,1,0
2024,0042400314,2025-05-26,MIN,OKC,0,0.273221,0.285714,0,1
2024,0042400304,2025-05-27,IND,NYK,1,0.569126,0.571429,1,1
2024,0042400315,2025-05-28,OKC,MIN,1,0.769058,0.705882,1,1
2024,0042400305,2025-05-29,NYK,IND,1,0.737377,0.705882,1,1
2024,0042400306,2025-05-31,IND,NYK,1,0.498087,0.571429,1,1
2024,0042400401,2025-06-05,OKC,IND,0,0.599425,0.666667,1,0
2024,0042400402,2025-06-08,OKC,IND,1,0.729401,0.705882,1,1
2024,0042400403,2025-06-11,IND,OKC,1,0.12738,0.0,0,0
2024,0042400404,2025-06-13,IND,OKC,0,0.151668,0.0,0,1
2024,0042400405,2025-06-16,OKC,IND,1,0.704644,0.705882,1,1
2024,0042400406,2025-06-19,IND,OKC,1,0.099881,0.0,0,0
2024,0042400407,2025-06-22,OKC,IND,1,0.566677,0.571429,1,1
2025,0042500121,2026-04-18,NYK,ATL,1,0.784215,0.603774,1,1
2025,0042500131,2026-04-18,CLE,TOR,1,0.77031,0.603774,1,1
2025,0042500161,2026-04-18,DEN,MIN,1,0.55788,0.603774,1,1
2025,0042500171,2026-04-18,LAL,HOU,1,0.644508,0.603774,1,1
2025,0042500101,2026-04-19,DET,ORL,0,0.683129,0.603774,1,0
2025,0042500111,2026-04-19,BOS,PHI,1,0.552376,0.603774,1,1
2025,0042500141,2026-04-19,OKC,PHX,1,0.857287,0.666667,1,1
2025,0042500151,2026-04-19,SAS,POR,1,0.781965,0.603774,1,1
2025,0042500122,2026-04-20,NYK,ATL,0,0.706503,0.603774,1,0
2025,0042500132,2026-04-20,CLE,TOR,1,0.72231,0.603774,1,1
2025,0042500162,2026-04-20,DEN,MIN,0,0.660747,0.603774,1,0
2025,0042500112,2026-04-21,BOS,PHI,0,0.583495,0.603774,1,0
2025,0042500152,2026-04-21,SAS,POR,0,0.818962,0.603774,1,0
2025,0042500172,2026-04-21,LAL,HOU,1,0.697516,0.603774,1,1
2025,0042500102,2026-04-22,DET,ORL,1,0.824822,0.603774,1,1
2025,0042500142,2026-04-22,OKC,PHX,1,0.877434,0.666667,1,1
2025,0042500123,2026-04-23,ATL,NYK,1,0.465649,0.454545,0,0
2025,0042500133,2026-04-23,TOR,CLE,1,0.288407,0.454545,0,0
2025,0042500163,2026-04-23,MIN,DEN,1,0.253002,0.454545,0,0
2025,0042500113,2026-04-24,PHI,BOS,0,0.229749,0.454545,0,1
2025,0042500153,2026-04-24,POR,SAS,0,0.294396,0.454545,0,1
2025,0042500173,2026-04-24,HOU,LAL,0,0.566214,0.603774,1,0
2025,0042500103,2026-04-25,ORL,DET,1,0.308278,0.454545,0,0
2025,0042500124,2026-04-25,ATL,NYK,0,0.339577,0.454545,0,1
2025,0042500143,2026-04-25,PHX,OKC,0,0.266305,0.454545,0,1
2025,0042500164,2026-04-25,MIN,DEN,1,0.207852,0.454545,0,0
2025,0042500114,2026-04-26,PHI,BOS,0,0.194218,0.454545,0,1
2025,0042500134,2026-04-26,TOR,CLE,1,0.314458,0.454545,0,0
2025,0042500154,2026-04-26,POR,SAS,0,0.282349,0.454545,0,1
2025,0042500174,2026-04-26,HOU,LAL,1,0.456446,0.454545,0,0
2025,0042500104,2026-04-27,ORL,DET,1,0.207894,0.454545,0,0
2025,0042500144,2026-04-27,PHX,OKC,0,0.260148,0.454545,0,1
2025,0042500165,2026-04-27,DEN,MIN,1,0.62206,0.603774,1,1
2025,0042500115,2026-04-28,BOS,PHI,0,0.674908,0.603774,1,0
2025,0042500125,2026-04-28,NYK,ATL,1,0.640736,0.603774,1,1
2025,0042500155,2026-04-28,SAS,POR,1,0.857439,0.666667,1,1
2025,0042500105,2026-04-29,DET,ORL,1,0.757527,0.603774,1,1
2025,0042500135,2026-04-29,CLE,TOR,1,0.813497,0.603774,1,1
2025,0042500175,2026-04-29,LAL,HOU,0,0.755419,0.603774,1,0
2025,0042500116,2026-04-30,PHI,BOS,1,0.1525,0.454545,0,0
2025,0042500126,2026-04-30,ATL,NYK,0,0.448987,0.454545,0,1
2025,0042500166,2026-04-30,MIN,DEN,1,0.218861,0.454545,0,0
2025,0042500106,2026-05-01,ORL,DET,0,0.177585,0.454545,0,1
2025,0042500136,2026-05-01,TOR,CLE,1,0.286956,0.454545,0,0
2025,0042500176,2026-05-01,HOU,LAL,0,0.325893,0.454545,0,1
2025,0042500117,2026-05-02,BOS,PHI,0,0.773202,0.603774,1,0
2025,0042500107,2026-05-03,DET,ORL,1,0.690157,0.603774,1,1
2025,0042500137,2026-05-03,CLE,TOR,1,0.709493,0.603774,1,1
2025,0042500211,2026-05-04,NYK,PHI,1,0.522942,0.603774,1,1
2025,0042500231,2026-05-04,SAS,MIN,0,0.792091,0.603774,1,0
2025,0042500201,2026-05-05,DET,CLE,1,0.536914,0.603774,1,1
2025,0042500221,2026-05-05,OKC,LAL,1,0.678351,0.603774,1,1
2025,0042500212,2026-05-06,NYK,PHI,1,0.595883,0.603774,1,1
2025,0042500232,2026-05-06,SAS,MIN,1,0.769477,0.603774,1,1
2025,0042500202,2026-05-07,DET,CLE,1,0.591945,0.603774,1,1
2025,0042500222,2026-05-07,OKC,LAL,1,0.724099,0.603774,1,1
2025,0042500213,2026-05-08,PHI,NYK,0,0.370474,0.454545,0,1
2025,0042500233,2026-05-08,MIN,SAS,0,0.377606,0.454545,0,1
2025,0042500203,2026-05-09,CLE,DET,1,0.612577,0.603774,1,1
2025,0042500223,2026-05-09,LAL,OKC,0,0.440488,0.454545,0,1
2025,0042500214,2026-05-10,PHI,NYK,0,0.303903,0.454545,0,1
2025,0042500234,2026-05-10,MIN,SAS,1,0.423387,0.454545,0,0
